security_key,latest_project_ticker,canonical_company_name,exact_legal_name_alias,structural_ambiguity_tier,historical_name_review_flag,ticker_like_exact_name_flag,ticker_candidate_ciks_pipe,current_exact_name_ciks_pipe,historical_exact_name_ciks_pipe,candidate_sec_cik,mapping_status,mapping_rationale,sec_current_name,sec_current_name_normalized,sec_tickers_pipe,former_name_count,sec_current_name_exact_match_flag,former_name_evidence_flag,sec_resolution_review_flag,review_priority,review_reason
SNA,SNA,SNAP ON INC,snap on inc,HIGH,1,0,0000091440,0000091440,0000091440,0000091440,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Snap-on Inc,snap on inc,SNA,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
SNPS,SNPS,SYNOPSYS INC,synopsys inc,HIGH,1,0,0000883241,0000883241,0000883241,0000883241,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,SYNOPSYS INC,synopsys inc,SNPS,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
SRE,SRE,SEMPRA,sempra,HIGH,1,0,0001032208,0001032208,0001032208,0001032208,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,SEMPRA,sempra,SRE|SREA,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
STE,STE,STERIS PLC,steris plc,HIGH,1,0,0001757898,0001757898,0001624899|0001757898,0001757898,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,STERIS plc,steris plc,STE,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
SYK,SYK,STRYKER CORP,stryker corp,HIGH,1,0,0000310764,0000310764,0000310764,0000310764,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,STRYKER CORP,stryker corp,SYK,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
SYY,SYY,SYSCO CORP,sysco corp,HIGH,1,0,0000096021,0000096021,0000096021,0000096021,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,SYSCO CORP,sysco corp,SYY,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
TER,TER,TERADYNE INC,teradyne inc,HIGH,1,0,0000097210,0000097210,0000097210,0000097210,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"TERADYNE, INC",teradyne inc,TER,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
TGT,TGT,TARGET CORP,target corp,HIGH,1,0,0000027419,0000027419,0000027419,0000027419,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,TARGET CORP,target corp,TGT,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
TPR,TPR,TAPESTRY INC,tapestry inc,HIGH,1,0,0001116132,0001116132,0001116132,0001116132,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"TAPESTRY, INC.",tapestry inc,TPR,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
TSLA,TSLA,TESLA INC,tesla inc,HIGH,1,0,0001318605,0001318605,0001318605,0001318605,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Tesla, Inc.",tesla inc,TSLA,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
TXT,TXT,TEXTRON INC,textron inc,HIGH,1,0,0000217346,0000217346,0000217346,0000217346,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,TEXTRON INC,textron inc,TXT,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
UDR,UDR,UDR INC,udr inc,HIGH,1,0,0000074208,0000074208,0000074208,0000074208,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"UDR, Inc.",udr inc,UDR,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
VTR,VTR,VENTAS INC,ventas inc,HIGH,1,0,0000740260,0000740260,0000740260,0000740260,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Ventas, Inc.",ventas inc,VTR,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
VTRS,VTRS,VIATRIS INC,viatris inc,HIGH,1,0,0001792044,0001792044,0001792044,0001792044,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Viatris Inc,viatris inc,VTRS,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
WAB,WAB,WABTEC CORP,wabtec corp,HIGH,1,0,0000943452,,0000943452,0000943452,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,westinghouse air brake technologies corp,WAB,2.0,0,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag; SEC current name differs from project exact name
WELL,WELL,WELLTOWER INC,welltower inc,HIGH,1,0,0000766704,0000766704,0000766704,0000766704,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,WELLTOWER INC.,welltower inc,WELL,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
WMT,WMT,WALMART INC,walmart inc,HIGH,1,0,0000104169,0000104169,0000104169,0000104169,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Walmart Inc.,walmart inc,WMT,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
WY,WY,WEYERHAEUSER CO,weyerhaeuser co,HIGH,1,0,0000106535,0000106535,0000106535,0000106535,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,WEYERHAEUSER CO,weyerhaeuser co,WY,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
XOM,XOM,EXXONMOBIL HOLDINGS CORP,exxonmobil holdings corp,HIGH,1,0,0002115436,0002115436,0002115436,0002115436,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,ExxonMobil Holdings Corp,exxonmobil holdings corp,XOM,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
XYL,XYL,XYLEM INC,xylem inc,HIGH,1,0,0001524472,0001524472,0001524472,0001524472,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Xylem Inc.,xylem inc,XYL,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
ZTS,ZTS,ZOETIS INC,zoetis inc,HIGH,1,0,0001555280,0001555280,0001555280,0001555280,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Zoetis Inc.,zoetis inc,ZTS,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
ADM,ADM,ARCHER DANIELS MIDLAND CO,archer daniels midland co,LOW,0,0,0000007084,0000007084,0000007084,0000007084,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Archer-Daniels-Midland Co,archer daniels midland co,ADM,2.0,1,1,1,3,SEC former-name evidence present
CBOE,CBOE,CBOE GLOBAL MARKETS INC,cboe global markets inc,LOW,0,0,0001374310,0001374310,0001374310,0001374310,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Cboe Global Markets, Inc.",cboe global markets inc,CBOE,1.0,1,1,1,3,SEC former-name evidence present
CHRW,CHRW,C.H. ROBINSON WORLDWIDE INC,c h robinson worldwide inc,LOW,0,0,0001043277,0001043277,0001043277,0001043277,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"C. H. ROBINSON WORLDWIDE, INC.",c h robinson worldwide inc,CHRW,1.0,1,1,1,3,SEC former-name evidence present
DAL,DAL,DELTA AIR LINES INC,delta air lines inc,LOW,0,0,0000027904,0000027904,0000027904,0000027904,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"DELTA AIR LINES, INC.",delta air lines inc,DAL,1.0,1,1,1,3,SEC former-name evidence present
DD,DD,DUPONT DE NEMOURS INC,dupont de nemours inc,LOW,0,0,0001666700,0001666700,0001666700,0001666700,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"DuPont de Nemours, Inc.",dupont de nemours inc,DD,1.0,1,1,1,3,SEC former-name evidence present
ESS,ESS,ESSEX PROPERTY TRUST INC,essex property trust inc,LOW,0,0,0000920522,0000920522,0000920522,0000920522,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"ESSEX PROPERTY TRUST, INC.",essex property trust inc,ESS,2.0,1,1,1,3,SEC former-name evidence present
GS,GS,GOLDMAN SACHS GROUP INC,goldman sachs group inc,LOW,0,0,0000886982,0000886982,0000886982|0000904571,0000886982,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,GOLDMAN SACHS GROUP INC,goldman sachs group inc,GS|GSCE|GS-PA|GS-PC|GS-PD,1.0,1,1,1,3,SEC former-name evidence present
HIG,HIG,HARTFORD INSURANCE GROUP INC,hartford insurance group inc,LOW,0,0,0000874766,0000874766,0000874766,0000874766,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"HARTFORD INSURANCE GROUP, INC.",hartford insurance group inc,HIG|HIG-PG,4.0,1,1,1,3,SEC former-name evidence present
KSU,KSU,Kansas City Southern,kansas city southern,LOW,0,0,,,0000054480,0000054480,AUTO_UNIQUE_EXACT_NAME,Exact normalized company name maps uniquely in official SEC current/historical name sources.,KANSAS CITY SOUTHERN,kansas city southern,,1.0,1,1,1,3,SEC former-name evidence present
MGM,MGM,MGM RESORTS INTERNATIONAL,mgm resorts international,LOW,0,0,0000789570,0000789570,0000789570,0000789570,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,MGM Resorts International,mgm resorts international,MGM,2.0,1,1,1,3,SEC former-name evidence present
ORLY,ORLY,O REILLY AUTOMOTIVE INC,o reilly automotive inc,LOW,0,0,0000898173,0000898173,0000898173|0001543589,0000898173,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,O REILLY AUTOMOTIVE INC,o reilly automotive inc,ORLY,1.0,1,1,1,3,SEC former-name evidence present
SIVB,SIVB,SVB Financial Group,svb financial group,LOW,0,0,,,0000719739,0000719739,AUTO_UNIQUE_EXACT_NAME,Exact normalized company name maps uniquely in official SEC current/historical name sources.,SVB FINANCIAL GROUP,svb financial group,,1.0,1,1,1,3,SEC former-name evidence present
SPG,SPG,SIMON PROPERTY GROUP INC,simon property group inc,LOW,0,0,0001063761,0001063761,0000912564|0001063761|0001070945,0001063761,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,SIMON PROPERTY GROUP INC.,simon property group inc,SPG|SPG-PJ,2.0,1,1,1,3,SEC former-name evidence present
TMO,TMO,THERMO FISHER SCIENTIFIC INC,thermo fisher scientific inc,LOW,0,0,0000097745,0000097745,0000097745,0000097745,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,THERMO FISHER SCIENTIFIC INC.,thermo fisher scientific inc,TMO,1.0,1,1,1,3,SEC former-name evidence present
TMUS,TMUS,T MOBILE US INC,t mobile us inc,LOW,0,0,0001283699,0001283699,0001283699,0001283699,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"T-Mobile US, Inc.",t mobile us inc,TMUS|TMUSI|TMUSL|TMUSZ,1.0,1,1,1,3,SEC former-name evidence present
WEC,WEC,WEC ENERGY GROUP INC,wec energy group inc,LOW,0,0,0000783325,0000783325,0000783325,0000783325,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"WEC ENERGY GROUP, INC.",wec energy group inc,WEC,1.0,1,1,1,3,SEC former-name evidence present
WTW,WTW,WILLIS TOWERS WATSON PLC,willis towers watson plc,LOW,0,0,0001140536,0001140536,0001140536,0001140536,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,WILLIS TOWERS WATSON PLC,willis towers watson plc,WTW,2.0,1,1,1,3,SEC former-name evidence present
A,A,AGILENT TECHNOLOGIES INC,agilent technologies inc,MEDIUM,0,0,0001090872,0001090872,0001090872,0001090872,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"AGILENT TECHNOLOGIES, INC.",agilent technologies inc,A,1.0,1,1,1,3,SEC former-name evidence present
AMP,AMP,AMERIPRISE FINANCIAL INC,ameriprise financial inc,MEDIUM,0,0,0000820027,0000820027,0000734820|0000820027,0000820027,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,AMERIPRISE FINANCIAL INC,ameriprise financial inc,AMP,3.0,1,1,1,3,SEC former-name evidence present
AVB,AVB,AVALONBAY COMMUNITIES INC,avalonbay communities inc,MEDIUM,0,0,0000915912,0000915912,0000915912,0000915912,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,AVALONBAY COMMUNITIES INC,avalonbay communities inc,AVB,2.0,1,1,1,3,SEC former-name evidence present
AVY,AVY,AVERY DENNISON CORP,avery dennison corp,MEDIUM,0,0,0000008818,0000008818,0000008818,0000008818,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Avery Dennison Corp,avery dennison corp,AVY,1.0,1,1,1,3,SEC former-name evidence present
BKR,BKR,BAKER HUGHES CO,baker hughes co,MEDIUM,0,0,0001701605,0001701605,0001701605,0001701605,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Baker Hughes Co,baker hughes co,BKR,2.0,1,1,1,3,SEC former-name evidence present
CAH,CAH,CARDINAL HEALTH INC,cardinal health inc,MEDIUM,0,0,0000721371,0000721371,0000721371,0000721371,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CARDINAL HEALTH INC,cardinal health inc,CAH,2.0,1,1,1,3,SEC former-name evidence present
CCI,CCI,CROWN CASTLE INC,crown castle inc,MEDIUM,0,0,0001051470,0001051470,0001051470,0001051470,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CROWN CASTLE INC.,crown castle inc,CCI,1.0,1,1,1,3,SEC former-name evidence present
CL,CL,COLGATE PALMOLIVE CO,colgate palmolive co,MEDIUM,0,0,0000021665,0000021665,0000021665,0000021665,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,COLGATE PALMOLIVE CO,colgate palmolive co,CL,1.0,1,1,1,3,SEC former-name evidence present
CME,CME,CME GROUP INC,cme group inc,MEDIUM,0,0,0001156375,0001156375,0001156375,0001156375,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CME GROUP INC.,cme group inc,CME,1.0,1,1,1,3,SEC former-name evidence present
CNP,CNP,CENTERPOINT ENERGY INC,centerpoint energy inc,MEDIUM,0,0,0001130310,0001130310,0001130310|0001166214,0001130310,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CENTERPOINT ENERGY INC,centerpoint energy inc,CNP,2.0,1,1,1,3,SEC former-name evidence present
CSCO,CSCO,CISCO SYSTEMS INC,cisco systems inc,MEDIUM,0,0,0000858877,0000858877,0000858877,0000858877,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"CISCO SYSTEMS, INC.",cisco systems inc,CSCO,2.0,1,1,1,3,SEC former-name evidence present
CVS,CVS,CVS HEALTH CORP,cvs health corp,MEDIUM,0,0,0000064803,0000064803,0000064803,0000064803,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CVS HEALTH Corp,cvs health corp,CVS,4.0,1,1,1,3,SEC former-name evidence present
D,D,DOMINION ENERGY INC,dominion energy inc,MEDIUM,0,0,0000715957,0000715957,0000715957,0000715957,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"DOMINION ENERGY, INC",dominion energy inc,D,2.0,1,1,1,3,SEC former-name evidence present
DGX,DGX,QUEST DIAGNOSTICS INC,quest diagnostics inc,MEDIUM,0,0,0001022079,0001022079,0001022079|0001264366,0001022079,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,QUEST DIAGNOSTICS INC,quest diagnostics inc,DGX,1.0,1,1,1,3,SEC former-name evidence present
DLTR,DLTR,DOLLAR TREE INC,dollar tree inc,MEDIUM,0,0,0000935703,0000935703,0000935703,0000935703,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"DOLLAR TREE, INC.",dollar tree inc,DLTR,2.0,1,1,1,3,SEC former-name evidence present
DOC,DOC,HEALTHPEAK PROPERTIES INC,healthpeak properties inc,MEDIUM,0,0,0000765880,0000765880,0000765880,0000765880,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"HEALTHPEAK PROPERTIES, INC.",healthpeak properties inc,DOC,2.0,1,1,1,3,SEC former-name evidence present
DUK,DUK,DUKE ENERGY CORP,duke energy corp,MEDIUM,0,0,0001326160,0001326160,0000030371|0001326160,0001326160,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Duke Energy CORP,duke energy corp,DUK|DUKB|DUK-PA,2.0,1,1,1,3,SEC former-name evidence present
DVN,DVN,DEVON ENERGY CORP,devon energy corp,MEDIUM,0,0,0001090012,,0001090012,0001090012,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,DEVON ENERGY CORP/DE,devon energy corp de,DVN,2.0,0,1,1,3,SEC former-name evidence present; SEC current name differs from project exact name
EG,EG,EVEREST GROUP LTD,everest group ltd,MEDIUM,0,0,0001095073,0001095073,0001095073,0001095073,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"EVEREST GROUP, LTD.",everest group ltd,EG,2.0,1,1,1,3,SEC former-name evidence present
EIX,EIX,EDISON INTERNATIONAL,edison international,MEDIUM,0,0,0000827052,0000827052,0000827052,0000827052,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,EDISON INTERNATIONAL,edison international,EIX,1.0,1,1,1,3,SEC former-name evidence present
ELV,ELV,ELEVANCE HEALTH INC,elevance health inc,MEDIUM,0,0,0001156039,0001156039,0001156039,0001156039,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Elevance Health, Inc.",elevance health inc,ELV,4.0,1,1,1,3,SEC former-name evidence present
EOG,EOG,EOG RESOURCES INC,eog resources inc,MEDIUM,0,0,0000821189,0000821189,0000821189,0000821189,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,EOG RESOURCES INC,eog resources inc,EOG,1.0,1,1,1,3,SEC former-name evidence present
ES,ES,EVERSOURCE ENERGY,eversource energy,MEDIUM,0,0,0000072741,0000072741,0000072741,0000072741,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,EVERSOURCE ENERGY,eversource energy,ES,2.0,1,1,1,3,SEC former-name evidence present
EW,EW,EDWARDS LIFESCIENCES CORP,edwards lifesciences corp,MEDIUM,0,0,0001099800,0001099800,0001099800,0001099800,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Edwards Lifesciences Corp,edwards lifesciences corp,EW,1.0,1,1,1,3,SEC former-name evidence present
EXPE,EXPE,EXPEDIA GROUP INC,expedia group inc,MEDIUM,0,0,0001324424,0001324424,0001324424,0001324424,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Expedia Group, Inc.",expedia group inc,EXPE,1.0,1,1,1,3,SEC former-name evidence present
FANG,FANG,DIAMONDBACK ENERGY INC,diamondback energy inc,MEDIUM,0,0,0001539838,0001539838,0001539838,0001539838,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Diamondback Energy, Inc.",diamondback energy inc,FANG,1.0,1,1,1,3,SEC former-name evidence present
FCX,FCX,FREEPORT MCMORAN INC,freeport mcmoran inc,MEDIUM,0,0,0000831259,0000831259,0000351116|0000831259,0000831259,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,FREEPORT-MCMORAN INC,freeport mcmoran inc,FCX,1.0,1,1,1,3,SEC former-name evidence present
GEN,GEN,GEN DIGITAL INC,gen digital inc,MEDIUM,0,0,0000849399,0000849399,0000849399,0000849399,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Gen Digital Inc.,gen digital inc,GEN|GENVR,2.0,1,1,1,3,SEC former-name evidence present
GILD,GILD,GILEAD SCIENCES INC,gilead sciences inc,MEDIUM,0,0,0000882095,0000882095,0000882095,0000882095,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"GILEAD SCIENCES, INC.",gilead sciences inc,GILD,1.0,1,1,1,3,SEC former-name evidence present
GL,GL,GLOBE LIFE INC,globe life inc,MEDIUM,0,0,0000320335,0000320335,0000320335,0000320335,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,GLOBE LIFE INC.,globe life inc,GL|GL-PD,1.0,1,1,1,3,SEC former-name evidence present
HCA,HCA,HCA HEALTHCARE INC,hca healthcare inc,MEDIUM,0,0,0000860730,0000860730,0000860730,0000860730,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"HCA Healthcare, Inc.",hca healthcare inc,HCA,7.0,1,1,1,3,SEC former-name evidence present
HD,HD,HOME DEPOT INC,home depot inc,MEDIUM,0,0,0000354950,0000354950,0000354950,0000354950,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"HOME DEPOT, INC.",home depot inc,HD,1.0,1,1,1,3,SEC former-name evidence present
HON,HON,HONEYWELL INTERNATIONAL INC,honeywell international inc,MEDIUM,0,0,0000773840,0000773840,0000773840,0000773840,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,HONEYWELL INTERNATIONAL INC,honeywell international inc,HON,2.0,1,1,1,3,SEC former-name evidence present
HSIC,HSIC,HENRY SCHEIN INC,henry schein inc,MEDIUM,0,0,0001000228,0001000228,0001000228,0001000228,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,HENRY SCHEIN INC,henry schein inc,HSIC,1.0,1,1,1,3,SEC former-name evidence present
HWM,HWM,HOWMET AEROSPACE INC,howmet aerospace inc,MEDIUM,0,0,0000004281,0000004281,0000004281,0000004281,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Howmet Aerospace Inc.,howmet aerospace inc,HWM,4.0,1,1,1,3,SEC former-name evidence present
IR,IR,INGERSOLL RAND INC,ingersoll rand inc,MEDIUM,0,0,0001699150,0001699150,0001699150,0001699150,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Ingersoll Rand Inc.,ingersoll rand inc,IR,1.0,1,1,1,3,SEC former-name evidence present
IRM,IRM,IRON MOUNTAIN INC,iron mountain inc,MEDIUM,0,0,0001020569,0001020569,0001020569,0001020569,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,IRON MOUNTAIN INC,iron mountain inc,IRM,2.0,1,1,1,3,SEC former-name evidence present
J,J,JACOBS SOLUTIONS INC,jacobs solutions inc,MEDIUM,0,0,0000052988,0000052988,0000052988,0000052988,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,JACOBS SOLUTIONS INC.,jacobs solutions inc,J,1.0,1,1,1,3,SEC former-name evidence present
KMI,KMI,KINDER MORGAN INC,kinder morgan inc,MEDIUM,0,0,0001506307,0001506307,0000054502|0001031188|0001506307,0001506307,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"KINDER MORGAN, INC.",kinder morgan inc,KMI|EP-PC,1.0,1,1,1,3,SEC former-name evidence present
LMT,LMT,LOCKHEED MARTIN CORP,lockheed martin corp,MEDIUM,0,0,0000936468,0000936468,0000936468,0000936468,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,LOCKHEED MARTIN CORP,lockheed martin corp,LMT,1.0,1,1,1,3,SEC former-name evidence present
LNT,LNT,ALLIANT ENERGY CORP,alliant energy corp,MEDIUM,0,0,0000352541,0000352541,0000352541,0000352541,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,ALLIANT ENERGY CORP,alliant energy corp,LNT,3.0,1,1,1,3,SEC former-name evidence present
MNST,MNST,MONSTER BEVERAGE CORP,monster beverage corp,MEDIUM,0,0,0000865752,0000865752,0000865752,0000865752,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Monster Beverage Corp,monster beverage corp,MNST,1.0,1,1,1,3,SEC former-name evidence present
MO,MO,ALTRIA GROUP INC,altria group inc,MEDIUM,0,0,0000764180,0000764180,0000764180,0000764180,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"ALTRIA GROUP, INC.",altria group inc,MO,2.0,1,1,1,3,SEC former-name evidence present
MS,MS,MORGAN STANLEY,morgan stanley,MEDIUM,0,0,0000895421,0000895421,0000895421,0000895421,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,MORGAN STANLEY,morgan stanley,MS|MS-PK|MS-PE|MS-PA|MS-PF|MS-PI|MS-PL|MS-PO|MS-PP|MS-PQ,5.0,1,1,1,3,SEC former-name evidence present
MSI,MSI,MOTOROLA SOLUTIONS INC,motorola solutions inc,MEDIUM,0,0,0000068505,0000068505,0000068505,0000068505,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Motorola Solutions, Inc.",motorola solutions inc,MSI,1.0,1,1,1,3,SEC former-name evidence present
NEE,NEE,NEXTERA ENERGY INC,nextera energy inc,MEDIUM,0,0,0000753308,0000753308,0000753308,0000753308,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,NEXTERA ENERGY INC,nextera energy inc,NEE|NEE-PN|NEE-PS|NEE-PT|NEE-PU|NEE-PV|NEE-PW,1.0,1,1,1,3,SEC former-name evidence present
NRG,NRG,NRG ENERGY INC,nrg energy inc,MEDIUM,0,0,0001013871,0001013871,0001013871,0001013871,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"NRG ENERGY, INC.",nrg energy inc,NRG,2.0,1,1,1,3,SEC former-name evidence present
PH,PH,PARKER HANNIFIN CORP,parker hannifin corp,MEDIUM,0,0,0000076334,0000076334,0000076334,0000076334,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Parker-Hannifin Corp,parker hannifin corp,PH,1.0,1,1,1,3,SEC former-name evidence present
PWR,PWR,QUANTA SERVICES INC,quanta services inc,MEDIUM,0,0,0001050915,0001050915,0001050915,0001050915,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"QUANTA SERVICES, INC.",quanta services inc,PWR,1.0,1,1,1,3,SEC former-name evidence present
